1570327571.000000
1.000000
63.00
75.50
71.67
68.00
67.00
70.17
72.57
74.50
76.11
77.40
78.36
79.33
80.08
80.64
81.13
81.44
81.88
82.17
82.21
82.20
82.19
82.23
82.35
82.42
82.56
82.62
82.67
82.68
82.79
83.00
83.23
83.47
83.61
83.71
83.74
83.78
83.84
83.92
84.00
84.15
84.32
84.50
84.67
84.82
84.96
85.07
85.26
85.65
86.12
86.56
86.98
87.38
87.77
88.09
88.47
88.84
89.25
89.64
90.00
90.43
91.33
91.75
92.67
93.63
94.43
94.88
95.33
95.73
96.12
96.48
96.82
97.10
97.40
97.78
98.08
98.42
98.68
99.08
99.53
100.00
100.40
100.80
101.17
101.57
101.88
102.23
102.58
102.95
103.25
103.50
103.73
103.95
104.20
104.47
104.80
105.13
105.47
105.77
106.12
106.37
106.35
106.27
106.18
105.98
105.80
105.65
105.43
105.03
104.53
104.08
103.57
103.05
102.52
102.00
101.40
100.80
100.18
99.58
98.98
98.28
97.57
96.93
96.20
95.55
95.18
94.77
94.35
93.78
93.23
92.73
92.15
91.53
90.95
90.23
89.58
88.93
88.30
87.57
87.03
86.52
86.05
85.48
84.92
84.37
84.00
83.65
83.32
83.00
82.70
82.50
82.42
82.32
82.20
82.08
81.93
81.77
81.62
81.48
81.28
81.10
81.17
81.27
81.37
81.60
81.77
81.93
82.10
82.28
82.47
82.47
82.50
82.53
82.62
82.73
82.88
83.03
83.18
83.33
83.48
83.70
83.87
84.00
84.20
84.38
84.17
83.95
83.72
83.68
83.48
83.25
83.13
83.07
83.00
83.00
83.02
83.08
83.15
83.27
83.20
83.13
83.08
83.12
83.10
82.98
82.72
82.47
82.20
81.92
81.72
81.40
80.95
80.55
80.18
79.83
79.53
79.27
79.02
78.80
78.67
78.57
78.47
78.37
78.17
77.97
77.73
77.47
77.28
77.05
76.83
76.85
76.88
76.88
76.88
76.93
76.90
76.87
76.82
76.73
76.68
76.63
76.72
76.80
76.80
76.80
76.97
77.13
77.30
77.45
77.73
78.03
78.35
78.72
79.03
79.37
79.70
79.98
80.27
80.48
80.70
80.90
81.12
81.37
81.67
82.02
82.38
82.72
83.07
83.42
83.68
83.97
84.27
84.57
84.83
85.05
85.20
85.33
85.42
85.45
85.42
85.38
85.37
85.38
85.52
85.67
85.90
86.17
86.38
86.63
86.93
87.10
87.25
87.43
87.58
87.68
87.83
87.95
88.02
88.10
88.18
88.15
88.05
87.98
87.97
87.98
88.05
88.15
88.28
88.45
88.67
88.88
89.10
89.28
89.50
89.72
89.97
90.20
90.47
90.77
91.07
91.37
91.60
91.80
91.98
92.15
92.30
92.45
92.58
92.72
92.85
93.00
93.17
93.30
93.45
93.63
93.85
94.12
94.40
94.67
94.93
95.18
95.27
95.33
95.38
95.43
95.45
95.48
95.47
95.45
95.38
95.35
95.37
95.37
95.40
95.40
95.42
95.45
95.50
95.52
95.48
95.50
95.45
95.38
95.28
95.13
94.95
94.73
94.47
94.13
93.77
93.37
92.95
92.52
92.07
91.62
91.08
90.57
90.05
89.53
89.02
88.52
88.23
87.93
87.65
87.42
87.18
86.95
86.72
86.48
86.27
86.07
85.83
85.60
85.37
85.08
84.78
84.43
84.05
83.70
83.28
82.88
82.63
82.38
82.15
81.90
81.70
81.48
81.28
81.12
80.97
80.85
80.73
80.65
80.55
80.50
80.45
80.60
80.77
81.00
81.30
81.63
82.03
82.43
82.82
83.18
83.52
83.85
84.18
84.53
84.78
85.05
85.33
85.62
85.90
86.15
86.45
86.75
87.03
87.30
87.57
87.82
87.85
87.88
87.90
87.88
87.88
87.90
87.93
87.98
88.00
87.98
87.97
87.97
87.98
88.03
88.12
88.22
88.33
88.45
88.65
88.87
89.07
89.27
89.45
89.63
89.80
89.93
90.05
90.10
90.13
90.15
90.15
90.07
89.98
89.90
89.82
89.53
89.27
88.97
88.65
88.33
88.05
87.80
87.58
87.40
87.25
87.10
86.95
86.82
86.77
86.70
86.62
86.53
86.45
86.38
86.28
86.17
86.03
85.90
85.77
85.63
85.57
85.52
85.50
85.53
85.58
85.63
85.68
85.72
85.77
85.80
85.85
85.88
85.90
85.95
85.98
86.02
86.05
86.08
86.10
86.12
86.17
86.22
86.25
86.28
86.30
86.33
86.37
86.43
86.48
86.53
86.60
86.73
86.85
86.97
87.08
87.22
87.33
87.42
87.45
87.47
87.42
87.33
87.23
87.15
87.08
87.05
87.02
86.97
86.93
86.92
86.90
86.90
86.88
86.92
87.02
87.15
87.32
87.53
87.73
87.93
88.10
88.27
88.47
88.62
88.57
88.50
88.45
88.37
88.30
88.27
88.20
88.13
88.08
87.98
87.82
87.62
87.42
87.18
86.93
86.67
86.42
86.12
85.83
85.57
85.28
84.98
84.63
